Question,Answer
A coin is heads up. Michael does not flip the coin. Amanda flips the coin. Jeremy flips the coin. Sarah flips the coin. Is the coin still heads up?,no
A coin is heads up. Derrick flips the coin. Henry flips the coin. Mike does not flip the coin. George flips the coin. Is the coin still heads up?,no
A coin is heads up. Michael flips the coin. John flips the coin. Henry flips the coin. Kenneth does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Christopher flips the coin. Lisa does not flip the coin. Megan flips the coin. Bryan flips the coin. Is the coin still heads up?,no
A coin is heads up. James does not flip the coin. Andrew flips the coin. Michael flips the coin. Amy does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jimmy does not flip the coin. Jason flips the coin. Rhonda does not flip the coin. Ashley does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Susan does not flip the coin. Tiffany does not flip the coin. Adrian flips the coin. Tammy does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Eric does not flip the coin. Madison does not flip the coin. Derek does not flip the coin. Eric flips the coin. Is the coin still heads up?,no
A coin is heads up. Steven does not flip the coin. Larry flips the coin. John flips the coin. Jessica does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Teresa flips the coin. Heather flips the coin. Gregory flips the coin. Caitlyn flips the coin. Is the coin still heads up?,yes
A coin is heads up. Lauren does not flip the coin. Lisa does not flip the coin. Ryan does not flip the coin. Kelly flips the coin. Is the coin still heads up?,no
A coin is heads up. Jennifer flips the coin. Courtney flips the coin. Tiffany flips the coin. Margaret does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Karen does not flip the coin. Gabriel flips the coin. Derrick does not flip the coin. Ashley does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Megan flips the coin. Jenna does not flip the coin. Rachel does not flip the coin. Laura does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Traci flips the coin. Jeffrey does not flip the coin. Robert does not flip the coin. Amanda flips the coin. Is the coin still heads up?,yes
A coin is heads up. Beth does not flip the coin. Teresa does not flip the coin. Hector flips the coin. Taylor does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Richard flips the coin. Cynthia flips the coin. Deanna flips the coin. Jessica flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jessica flips the coin. Gail flips the coin. Kevin flips the coin. Sarah does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Cynthia flips the coin. Lauren does not flip the coin. Ashley does not flip the coin. Nicholas flips the coin. Is the coin still heads up?,yes
A coin is heads up. Melissa does not flip the coin. Nancy does not flip the coin. Shannon flips the coin. Stuart flips the coin. Is the coin still heads up?,yes
A coin is heads up. Christopher does not flip the coin. Christopher does not flip the coin. Danielle flips the coin. Colleen does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Monica does not flip the coin. Patricia flips the coin. Richard does not flip the coin. Susan does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Rebecca flips the coin. Kelly does not flip the coin. Pamela flips the coin. Michelle does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Kelly does not flip the coin. Joanne does not flip the coin. Cristian flips the coin. Dustin flips the coin. Is the coin still heads up?,yes
A coin is heads up. Sharon does not flip the coin. James does not flip the coin. Paul does not flip the coin. Kelly flips the coin. Is the coin still heads up?,no
A coin is heads up. Rhonda flips the coin. Melissa does not flip the coin. Russell flips the coin. Benjamin flips the coin. Is the coin still heads up?,no
A coin is heads up. Ernest flips the coin. Megan flips the coin. Breanna flips the coin. Kristi does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Jessica flips the coin. Toni flips the coin. Alicia flips the coin. Lynn does not flip the coin. Is the coin still heads up?,no
A coin is heads up. John flips the coin. Scott flips the coin. Brittany flips the coin. Jared does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Michelle does not flip the coin. Erika does not flip the coin. Sheryl does not flip the coin. Jeffery does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Anthony flips the coin. Jeffrey flips the coin. Kaitlin flips the coin. Ashley flips the coin. Is the coin still heads up?,yes
A coin is heads up. John does not flip the coin. Mia does not flip the coin. David flips the coin. Valerie flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jane flips the coin. Benjamin flips the coin. Lori flips the coin. Timothy flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jose flips the coin. Kenneth does not flip the coin. Jermaine does not flip the coin. Teresa does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Jasmine does not flip the coin. Leslie does not flip the coin. Amanda flips the coin. Christopher flips the coin. Is the coin still heads up?,yes
A coin is heads up. Tara does not flip the coin. Alexandra does not flip the coin. Joshua does not flip the coin. Darlene does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Teresa does not flip the coin. Heather flips the coin. Robin does not flip the coin. Eric flips the coin. Is the coin still heads up?,yes
A coin is heads up. Charles flips the coin. Debra does not flip the coin. David does not flip the coin. Troy flips the coin. Is the coin still heads up?,yes
A coin is heads up. Travis flips the coin. Patricia does not flip the coin. Andrew flips the coin. Darren does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Kaitlyn flips the coin. Jeremy flips the coin. Michelle flips the coin. Jon does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Brian does not flip the coin. Emily does not flip the coin. Lance does not flip the coin. Danny flips the coin. Is the coin still heads up?,no
A coin is heads up. Jennifer does not flip the coin. Judith does not flip the coin. Amy flips the coin. Madison flips the coin. Is the coin still heads up?,yes
A coin is heads up. Cindy flips the coin. Gene flips the coin. Melinda does not flip the coin. Alec flips the coin. Is the coin still heads up?,no
A coin is heads up. Lance flips the coin. Michael flips the coin. Charles flips the coin. Nichole does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Tracy does not flip the coin. Chelsea does not flip the coin. Lawrence flips the coin. Jason flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jennifer does not flip the coin. James flips the coin. Justin does not flip the coin. James flips the coin. Is the coin still heads up?,yes
A coin is heads up. Kimberly flips the coin. George flips the coin. Linda does not flip the coin. Edward flips the coin. Is the coin still heads up?,no
A coin is heads up. Donna does not flip the coin. Ethan flips the coin. Jesse flips the coin. William flips the coin. Is the coin still heads up?,no
A coin is heads up. Pamela flips the coin. Alicia flips the coin. Noah does not flip the coin. Timothy does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jacob does not flip the coin. Erin flips the coin. Lauren does not flip the coin. Jeff flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jasmine does not flip the coin. Emily flips the coin. Lisa flips the coin. Brittany flips the coin. Is the coin still heads up?,no
A coin is heads up. Jennifer does not flip the coin. Maria does not flip the coin. Pamela does not flip the coin. Ryan does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Colleen does not flip the coin. Russell flips the coin. Spencer flips the coin. Anthony flips the coin. Is the coin still heads up?,no
A coin is heads up. Andrea flips the coin. Christina flips the coin. Juan does not flip the coin. Cassandra flips the coin. Is the coin still heads up?,no
A coin is heads up. Alexis flips the coin. Ryan flips the coin. Mark does not flip the coin. Margaret does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Gary flips the coin. James flips the coin. Misty flips the coin. Julia flips the coin. Is the coin still heads up?,yes
A coin is heads up. Alex flips the coin. Stephanie flips the coin. Amy does not flip the coin. Susan does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Ryan flips the coin. Cynthia does not flip the coin. Scott does not flip the coin. Sharon does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Bianca does not flip the coin. Victoria does not flip the coin. Chelsea flips the coin. Jesse flips the coin. Is the coin still heads up?,yes
A coin is heads up. Richard does not flip the coin. Natalie does not flip the coin. Benjamin flips the coin. Nicole does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Craig flips the coin. Chad does not flip the coin. Mark flips the coin. Audrey flips the coin. Is the coin still heads up?,no
A coin is heads up. Latasha flips the coin. Andrew does not flip the coin. Kristin does not flip the coin. John does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Suzanne flips the coin. Nathan flips the coin. Tina does not flip the coin. Juan flips the coin. Is the coin still heads up?,no
A coin is heads up. Julie does not flip the coin. Mary does not flip the coin. Julie flips the coin. Jessica flips the coin. Is the coin still heads up?,yes
A coin is heads up. Michael flips the coin. Molly does not flip the coin. Aaron does not flip the coin. Timothy flips the coin. Is the coin still heads up?,yes
A coin is heads up. Christopher flips the coin. Christine flips the coin. Steven flips the coin. Shannon does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Sherri does not flip the coin. Margaret does not flip the coin. Jonathan does not flip the coin. Angela does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. William does not flip the coin. Jacob flips the coin. Ryan flips the coin. Jason flips the coin. Is the coin still heads up?,no
A coin is heads up. Paul flips the coin. Katelyn flips the coin. Jason flips the coin. Marilyn does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Jeffrey does not flip the coin. Veronica does not flip the coin. Elizabeth does not flip the coin. Julia does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Edwin flips the coin. Kimberly does not flip the coin. Virginia does not flip the coin. Bradley does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Adrian flips the coin. Jacqueline does not flip the coin. Brian flips the coin. Joanna flips the coin. Is the coin still heads up?,no
A coin is heads up. David flips the coin. Julie does not flip the coin. Teresa flips the coin. Marissa does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. David flips the coin. Michelle does not flip the coin. Kimberly flips the coin. Kimberly does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jeffrey does not flip the coin. Kimberly flips the coin. Stephen does not flip the coin. Karen flips the coin. Is the coin still heads up?,yes
A coin is heads up. Robin does not flip the coin. Kristie does not flip the coin. Ronald does not flip the coin. Lauren flips the coin. Is the coin still heads up?,no
A coin is heads up. Crystal flips the coin. Julie flips the coin. Thomas flips the coin. Timothy flips the coin. Is the coin still heads up?,yes
A coin is heads up. Justin flips the coin. Donna flips the coin. Rachel does not flip the coin. David does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Michael does not flip the coin. Danielle does not flip the coin. Andrew flips the coin. William flips the coin. Is the coin still heads up?,yes
A coin is heads up. Tina flips the coin. Sean does not flip the coin. Bryan does not flip the coin. John flips the coin. Is the coin still heads up?,yes
A coin is heads up. Kerry does not flip the coin. Erin does not flip the coin. Lori does not flip the coin. Rebecca flips the coin. Is the coin still heads up?,no
A coin is heads up. Alexis flips the coin. Tanya flips the coin. Christopher does not flip the coin. Jeremy does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Lee flips the coin. Brett flips the coin. Mary does not flip the coin. William flips the coin. Is the coin still heads up?,no
A coin is heads up. Jennifer does not flip the coin. Peggy flips the coin. Susan does not flip the coin. Daniel flips the coin. Is the coin still heads up?,yes
A coin is heads up. Erin flips the coin. Haley flips the coin. Melissa does not flip the coin. Daniel does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Kenneth flips the coin. Mark flips the coin. Nicole flips the coin. Eddie flips the coin. Is the coin still heads up?,yes
A coin is heads up. Heather does not flip the coin. Jeff does not flip the coin. Nicholas does not flip the coin. John flips the coin. Is the coin still heads up?,no
A coin is heads up. Emily does not flip the coin. Paul flips the coin. Jason does not flip the coin. Patricia does not flip the coin. Is the coin still heads up?,no
A coin is heads up. William does not flip the coin. Tony flips the coin. Samuel does not flip the coin. Thomas flips the coin. Is the coin still heads up?,yes
A coin is heads up. Lauren flips the coin. Margaret flips the coin. Robert does not flip the coin. Marissa flips the coin. Is the coin still heads up?,no
A coin is heads up. James does not flip the coin. Jacqueline does not flip the coin. Rachel flips the coin. Elijah does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Lauren flips the coin. Danielle flips the coin. Nicholas flips the coin. Crystal flips the coin. Is the coin still heads up?,yes
A coin is heads up. William flips the coin. Christopher flips the coin. Debbie does not flip the coin. William does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jamie does not flip the coin. Ryan does not flip the coin. Sandra flips the coin. Zoe flips the coin. Is the coin still heads up?,yes
A coin is heads up. Tony flips the coin. Monica does not flip the coin. Cheyenne does not flip the coin. Belinda flips the coin. Is the coin still heads up?,yes
A coin is heads up. John flips the coin. Anthony does not flip the coin. Morgan flips the coin. Emma flips the coin. Is the coin still heads up?,no
A coin is heads up. Natalie flips the coin. Robert flips the coin. Kelsey flips the coin. Christopher does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Thomas flips the coin. Alexander does not flip the coin. Nathan flips the coin. Brianna does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Russell does not flip the coin. Nathaniel does not flip the coin. Angela flips the coin. Shane flips the coin. Is the coin still heads up?,yes
A coin is heads up. Tiffany does not flip the coin. Andre does not flip the coin. John does not flip the coin. Amanda flips the coin. Is the coin still heads up?,no
A coin is heads up. Lindsey flips the coin. Brandy flips the coin. Tracy flips the coin. Rita does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Casey flips the coin. Kathleen flips the coin. Joshua does not flip the coin. Ronald does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Michael flips the coin. Joseph flips the coin. Joshua does not flip the coin. Bridget flips the coin. Is the coin still heads up?,no
A coin is heads up. Marcus does not flip the coin. Mary flips the coin. Larry flips the coin. Tracey flips the coin. Is the coin still heads up?,no
A coin is heads up. Cheryl does not flip the coin. Nicholas does not flip the coin. Joshua flips the coin. Alyssa does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Leslie does not flip the coin. Jennifer does not flip the coin. Shannon flips the coin. Nathan does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Melanie flips the coin. Alison does not flip the coin. Lauren does not flip the coin. Barbara does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Tricia flips the coin. John flips the coin. Andrew flips the coin. Christopher does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Abigail does not flip the coin. Brittney does not flip the coin. David does not flip the coin. Ashley does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Mckenzie does not flip the coin. Lisa does not flip the coin. Jennifer does not flip the coin. Christopher does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. James does not flip the coin. Jonathan does not flip the coin. Margaret does not flip the coin. Adam flips the coin. Is the coin still heads up?,no
A coin is heads up. Gregory flips the coin. Adam does not flip the coin. Brent does not flip the coin. Derek does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Courtney flips the coin. Crystal does not flip the coin. Olivia does not flip the coin. Katherine does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Daniel flips the coin. Danielle flips the coin. Summer flips the coin. Amy flips the coin. Is the coin still heads up?,yes
A coin is heads up. Misty flips the coin. Luis does not flip the coin. Ricky flips the coin. Nicholas flips the coin. Is the coin still heads up?,no
A coin is heads up. Stephanie does not flip the coin. Mary flips the coin. Whitney flips the coin. Mary does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jonathan flips the coin. Kevin flips the coin. Christopher flips the coin. Alan does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Jennifer flips the coin. Bonnie does not flip the coin. David does not flip the coin. John does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Roger flips the coin. Jesse flips the coin. Ryan flips the coin. Emily flips the coin. Is the coin still heads up?,yes
A coin is heads up. Kathy flips the coin. Bonnie does not flip the coin. Caleb flips the coin. Nicole flips the coin. Is the coin still heads up?,no
A coin is heads up. Katherine does not flip the coin. Ashley does not flip the coin. Daniel does not flip the coin. Angie flips the coin. Is the coin still heads up?,no
A coin is heads up. Kathleen does not flip the coin. Julie does not flip the coin. Joyce does not flip the coin. Shirley does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Brandon flips the coin. David flips the coin. Rachel flips the coin. Matthew flips the coin. Is the coin still heads up?,yes
A coin is heads up. Alicia flips the coin. Derek flips the coin. Derek flips the coin. Daniel does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Jose flips the coin. Zachary flips the coin. Hannah does not flip the coin. Whitney flips the coin. Is the coin still heads up?,no
A coin is heads up. Caitlin flips the coin. Shelley flips the coin. Rebecca flips the coin. Maxwell flips the coin. Is the coin still heads up?,yes
A coin is heads up. Laura does not flip the coin. Shelley flips the coin. Joshua does not flip the coin. Melody flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jeremy does not flip the coin. Robert flips the coin. Nancy flips the coin. Jacob flips the coin. Is the coin still heads up?,no
A coin is heads up. Kathryn does not flip the coin. Jennifer does not flip the coin. Nancy flips the coin. Timothy does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Steven flips the coin. Francis flips the coin. Shannon does not flip the coin. Kayla does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. John flips the coin. Jerry flips the coin. Elizabeth does not flip the coin. Shaun does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Christian does not flip the coin. Robin flips the coin. Jennifer flips the coin. Derrick flips the coin. Is the coin still heads up?,no
A coin is heads up. Patrick flips the coin. Paul flips the coin. Christopher flips the coin. Aaron does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Laura does not flip the coin. Catherine flips the coin. James flips the coin. Edward flips the coin. Is the coin still heads up?,no
A coin is heads up. Nicholas does not flip the coin. Ryan does not flip the coin. Shirley does not flip the coin. Anita does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Angela does not flip the coin. Diana flips the coin. Patrick does not flip the coin. Kelly flips the coin. Is the coin still heads up?,yes
A coin is heads up. Daniel does not flip the coin. Clinton does not flip the coin. Andrew does not flip the coin. Emily flips the coin. Is the coin still heads up?,no
A coin is heads up. Thomas flips the coin. Krystal flips the coin. Jeremy does not flip the coin. Julia does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Christine does not flip the coin. Adam does not flip the coin. Brenda flips the coin. Lauren does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Tony does not flip the coin. Mary flips the coin. Megan does not flip the coin. Sarah flips the coin. Is the coin still heads up?,yes
A coin is heads up. Cynthia flips the coin. Elizabeth does not flip the coin. Teresa flips the coin. Zoe does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Christopher does not flip the coin. Latoya does not flip the coin. Cole flips the coin. Michael flips the coin. Is the coin still heads up?,yes
A coin is heads up. Kim does not flip the coin. Kari flips the coin. Laurie does not flip the coin. Randy flips the coin. Is the coin still heads up?,yes
A coin is heads up. Alexander does not flip the coin. Bethany does not flip the coin. Angela flips the coin. Michael flips the coin. Is the coin still heads up?,yes
A coin is heads up. James does not flip the coin. Leslie flips the coin. Kim does not flip the coin. Aaron flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jennifer does not flip the coin. Andrew does not flip the coin. Benjamin does not flip the coin. Angela flips the coin. Is the coin still heads up?,no
A coin is heads up. Rose flips the coin. Richard flips the coin. Alicia does not flip the coin. Christine does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Carl does not flip the coin. Mandy does not flip the coin. Christopher flips the coin. Molly flips the coin. Is the coin still heads up?,yes
A coin is heads up. Kristin does not flip the coin. Maurice does not flip the coin. Mary does not flip the coin. Michelle flips the coin. Is the coin still heads up?,no
A coin is heads up. Nathaniel does not flip the coin. Natalie does not flip the coin. Carrie flips the coin. Steven does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Jeffrey does not flip the coin. Linda flips the coin. Vanessa does not flip the coin. Nicole flips the coin. Is the coin still heads up?,yes
A coin is heads up. Daniel flips the coin. Troy does not flip the coin. Daniel flips the coin. Don does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Catherine does not flip the coin. Gordon does not flip the coin. William flips the coin. Janice does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Raymond flips the coin. Anna does not flip the coin. Adrian flips the coin. Louis does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Joanna flips the coin. Dana flips the coin. Matthew does not flip the coin. Michele flips the coin. Is the coin still heads up?,no
A coin is heads up. Ryan does not flip the coin. John flips the coin. Elizabeth flips the coin. Raymond does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Sylvia does not flip the coin. Raymond does not flip the coin. Chelsea does not flip the coin. Lawrence flips the coin. Is the coin still heads up?,no
A coin is heads up. Daniel does not flip the coin. Amanda does not flip the coin. Zachary flips the coin. Amy does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Christopher does not flip the coin. Tiffany does not flip the coin. Diane flips the coin. Nathan does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Larry does not flip the coin. Johnny does not flip the coin. Darrell does not flip the coin. Ryan does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Carolyn flips the coin. Tonya does not flip the coin. William flips the coin. Linda flips the coin. Is the coin still heads up?,no
A coin is heads up. Bonnie does not flip the coin. Angelica does not flip the coin. Ricardo flips the coin. Caroline does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Veronica flips the coin. Kenneth does not flip the coin. Anthony does not flip the coin. Joseph does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Joseph flips the coin. Heather does not flip the coin. Jasmine does not flip the coin. Jennifer does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Dawn flips the coin. Maria flips the coin. Linda does not flip the coin. Dale does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Monica flips the coin. Sara does not flip the coin. George flips the coin. Madison flips the coin. Is the coin still heads up?,no
A coin is heads up. Susan does not flip the coin. Alicia flips the coin. Jessica does not flip the coin. Brenda flips the coin. Is the coin still heads up?,yes
A coin is heads up. Douglas does not flip the coin. Jessica does not flip the coin. Shelby flips the coin. Pamela does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Julie does not flip the coin. Natalie does not flip the coin. Phillip flips the coin. Rodney flips the coin. Is the coin still heads up?,yes
A coin is heads up. Colleen flips the coin. Christopher does not flip the coin. Jonathan does not flip the coin. Jennifer flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jose does not flip the coin. Alexis does not flip the coin. Manuel does not flip the coin. Nancy does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jessica does not flip the coin. Abigail flips the coin. William flips the coin. Henry flips the coin. Is the coin still heads up?,no
A coin is heads up. James flips the coin. Samuel flips the coin. Joshua does not flip the coin. Brett flips the coin. Is the coin still heads up?,no
A coin is heads up. Matthew flips the coin. Samantha does not flip the coin. Amber does not flip the coin. Lawrence does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Ryan flips the coin. Darrell flips the coin. Brian does not flip the coin. Pamela flips the coin. Is the coin still heads up?,no
A coin is heads up. Kenneth flips the coin. William flips the coin. Kenneth does not flip the coin. Anna flips the coin. Is the coin still heads up?,no
A coin is heads up. Gerald flips the coin. Micheal does not flip the coin. Rachel flips the coin. Wendy flips the coin. Is the coin still heads up?,no
A coin is heads up. Crystal flips the coin. Dawn does not flip the coin. Maria does not flip the coin. Mary flips the coin. Is the coin still heads up?,yes
A coin is heads up. Nancy does not flip the coin. John flips the coin. Courtney flips the coin. Kristen does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Brandon does not flip the coin. Bryan does not flip the coin. Daniel flips the coin. Alexandra does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Lydia does not flip the coin. Tom does not flip the coin. Jacob does not flip the coin. Katherine flips the coin. Is the coin still heads up?,no
A coin is heads up. Rebecca flips the coin. James flips the coin. Robert does not flip the coin. Jeffrey does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Eric does not flip the coin. Mark flips the coin. Roberta flips the coin. Lauren flips the coin. Is the coin still heads up?,no
A coin is heads up. Benjamin flips the coin. Laura does not flip the coin. Joseph flips the coin. Robert does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Cynthia flips the coin. Leonard does not flip the coin. Megan flips the coin. Shirley flips the coin. Is the coin still heads up?,no
A coin is heads up. Danielle does not flip the coin. Michael flips the coin. Kevin flips the coin. Joseph does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Nicholas does not flip the coin. Robert flips the coin. Carly does not flip the coin. Nicole flips the coin. Is the coin still heads up?,yes
A coin is heads up. Rebecca does not flip the coin. Cindy flips the coin. Douglas flips the coin. Christina flips the coin. Is the coin still heads up?,no
A coin is heads up. Sarah flips the coin. Kevin flips the coin. Andrew does not flip the coin. Cassandra does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jimmy flips the coin. John does not flip the coin. Leslie does not flip the coin. Stephen does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Jason does not flip the coin. Donna flips the coin. Luis flips the coin. Courtney flips the coin. Is the coin still heads up?,no
A coin is heads up. Bradley does not flip the coin. Austin does not flip the coin. Daniel flips the coin. Crystal flips the coin. Is the coin still heads up?,yes
A coin is heads up. Kristen does not flip the coin. Christopher flips the coin. Todd does not flip the coin. Nicole does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Cynthia does not flip the coin. Julian does not flip the coin. Kimberly flips the coin. James flips the coin. Is the coin still heads up?,yes
A coin is heads up. Stephanie flips the coin. Wyatt flips the coin. Michelle does not flip the coin. David flips the coin. Is the coin still heads up?,no
A coin is heads up. Barbara does not flip the coin. Benjamin does not flip the coin. Mercedes does not flip the coin. Jerry does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Devin does not flip the coin. Kaitlin does not flip the coin. Donald flips the coin. Wendy flips the coin. Is the coin still heads up?,yes
A coin is heads up. Emily flips the coin. Sheri does not flip the coin. Gregory flips the coin. James does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Cameron flips the coin. Sandra flips the coin. Jacqueline does not flip the coin. Margaret does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Charles does not flip the coin. Monica flips the coin. Katie does not flip the coin. David flips the coin. Is the coin still heads up?,yes
A coin is heads up. Jon flips the coin. Cynthia does not flip the coin. Natasha flips the coin. James does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Jason does not flip the coin. Tyler flips the coin. Bradley flips the coin. Jon does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Daniel flips the coin. Pamela does not flip the coin. Robert flips the coin. Mary does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Megan does not flip the coin. Franklin does not flip the coin. Kelly does not flip the coin. Matthew does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Tonya flips the coin. Robert does not flip the coin. Christina does not flip the coin. Stephen does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Patrick does not flip the coin. Heather does not flip the coin. Jennifer does not flip the coin. Craig does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Ruth flips the coin. Ronald flips the coin. Scott does not flip the coin. Rachel flips the coin. Is the coin still heads up?,no
A coin is heads up. Jason does not flip the coin. Penny flips the coin. Kim flips the coin. Anthony does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Steven flips the coin. April flips the coin. Richard does not flip the coin. Amanda flips the coin. Is the coin still heads up?,no
A coin is heads up. Anthony does not flip the coin. Joseph does not flip the coin. Susan does not flip the coin. Amy flips the coin. Is the coin still heads up?,no
A coin is heads up. Susan does not flip the coin. Jennifer does not flip the coin. Alex does not flip the coin. Justin does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Philip flips the coin. Chelsea flips the coin. Brian flips the coin. David does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Jennifer does not flip the coin. Erika flips the coin. Angela flips the coin. Matthew does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Chad does not flip the coin. Nathan does not flip the coin. Corey flips the coin. Lindsay does not flip the coin. Is the coin still heads up?,no
A coin is heads up. Kathy flips the coin. Alexander does not flip the coin. Diana flips the coin. Adam flips the coin. Is the coin still heads up?,no
A coin is heads up. Jasmine does not flip the coin. Morgan flips the coin. Erin flips the coin. Scott does not flip the coin. Is the coin still heads up?,yes
A coin is heads up. Nancy does not flip the coin. Russell does not flip the coin. James does not flip the coin. Scott flips the coin. Is the coin still heads up?,no
A coin is heads up. Chad does not flip the coin. Dean flips the coin. Alexis flips the coin. Mary does not flip the coin. Is the coin still heads up?,yes
